ID,Date,Points,Source
45, 2025-02-13 08:40:09,1,Tischtennis_45.csv
46, 2025-02-13 08:40:16,4,Tischtennis_46.csv
46, 2025-02-13 08:40:53,1,Tischtennis_46.csv
46, 2025-02-13 08:41:01,1,Tischtennis_46.csv
46, 2025-02-13 08:41:19,2,Tischtennis_46.csv
46, 2025-02-13 08:41:27,1,Tischtennis_46.csv
46, 2025-02-13 08:41:39,3,Tischtennis_46.csv
46, 2025-02-13 08:42:05,1,Tischtennis_46.csv
46, 2025-02-13 08:42:14,6,Tischtennis_46.csv
46, 2025-02-13 08:42:24,2,Tischtennis_46.csv
47, 2025-02-13 08:45:56,11,Tischtennis_47.csv
47, 2025-02-13 08:45:57,1,Tischtennis_47.csv
47, 2025-02-13 08:46:04,1,Tischtennis_47.csv
47, 2025-02-13 08:46:21,10,Tischtennis_47.csv
47, 2025-02-13 08:46:33,10,Tischtennis_47.csv
47, 2025-02-13 08:47:09,8,Tischtennis_47.csv
47, 2025-02-13 08:47:22,9,Tischtennis_47.csv
47, 2025-02-13 08:47:57,23,Tischtennis_47.csv
47, 2025-02-13 08:48:10,11,Tischtennis_47.csv
49, 2025-02-13 08:48:14,3,Tischtennis_49.csv
47, 2025-02-13 08:48:17,5,Tischtennis_47.csv
47, 2025-02-13 08:48:23,7,Tischtennis_47.csv
49, 2025-02-13 08:48:32,1,Tischtennis_49.csv
49, 2025-02-13 08:48:39,5,Tischtennis_49.csv
49, 2025-02-13 08:48:42,1,Tischtennis_49.csv
49, 2025-02-13 08:48:48,1,Tischtennis_49.csv
49, 2025-02-13 08:48:55,2,Tischtennis_49.csv
49, 2025-02-13 08:48:59,3,Tischtennis_49.csv
49, 2025-02-13 08:49:05,3,Tischtennis_49.csv
49, 2025-02-13 08:49:09,1,Tischtennis_49.csv
49, 2025-02-13 08:49:10,1,Tischtennis_49.csv
49, 2025-02-13 08:49:15,2,Tischtennis_49.csv
49, 2025-02-13 08:49:19,1,Tischtennis_49.csv
49, 2025-02-13 08:49:21,5,Tischtennis_49.csv
49, 2025-02-13 08:49:25,1,Tischtennis_49.csv
