ID,Date,Points,Source
38, 2025-02-13 08:36:04,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:05,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:05,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:12,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:28,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:34,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:35,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:40,2,TischtennisSeite_38.csv
38, 2025-02-13 08:36:41,1,TischtennisSeite_38.csv
38, 2025-02-13 08:36:45,2,TischtennisSeite_38.csv
38, 2025-02-13 08:36:50,1,TischtennisSeite_38.csv
42, 2025-02-13 08:36:51,1,TischtennisSeite_42.csv
42, 2025-02-13 08:36:52,1,TischtennisSeite_42.csv
38, 2025-02-13 08:37:02,1,TischtennisSeite_38.csv
41, 2025-02-13 08:37:09,1,TischtennisSeite_41.csv
38, 2025-02-13 08:37:13,1,TischtennisSeite_38.csv
41, 2025-02-13 08:37:14,1,TischtennisSeite_41.csv
38, 2025-02-13 08:37:28,2,TischtennisSeite_38.csv
42, 2025-02-13 08:37:28,1,TischtennisSeite_42.csv
42, 2025-02-13 08:37:40,1,TischtennisSeite_42.csv
41, 2025-02-13 08:37:41,1,TischtennisSeite_41.csv
42, 2025-02-13 08:37:44,1,TischtennisSeite_42.csv
42, 2025-02-13 08:37:45,1,TischtennisSeite_42.csv
42, 2025-02-13 08:37:45,1,TischtennisSeite_42.csv
44, 2025-02-13 08:39:08,1,TischtennisSeite_44.csv
44, 2025-02-13 08:39:30,1,TischtennisSeite_44.csv
44, 2025-02-13 08:39:36,1,TischtennisSeite_44.csv
44, 2025-02-13 08:39:52,1,TischtennisSeite_44.csv
44, 2025-02-13 08:40:14,1,TischtennisSeite_44.csv
44, 2025-02-13 08:40:46,1,TischtennisSeite_44.csv
44, 2025-02-13 08:41:05,1,TischtennisSeite_44.csv
46, 2025-02-13 08:42:44,1,TischtennisSeite_46.csv
45, 2025-02-13 08:43:21,1,TischtennisSeite_45.csv
46, 2025-02-13 08:44:05,2,TischtennisSeite_46.csv
46, 2025-02-13 08:44:29,1,TischtennisSeite_46.csv
46, 2025-02-13 08:44:40,1,TischtennisSeite_46.csv
46, 2025-02-13 08:44:45,1,TischtennisSeite_46.csv
46, 2025-02-13 08:45:03,2,TischtennisSeite_46.csv
46, 2025-02-13 08:45:14,2,TischtennisSeite_46.csv
46, 2025-02-13 08:45:29,1,TischtennisSeite_46.csv
46, 2025-02-13 08:45:29,1,TischtennisSeite_46.csv
47, 2025-02-13 08:48:54,2,TischtennisSeite_47.csv
47, 2025-02-13 08:49:03,2,TischtennisSeite_47.csv
