ID,TrialIndex,Repetitions,TrialInfo,Group,Gender
31,3,1.0,1,VR,m
31,4,2.0,1,VR,m
31,5,3.0,1,VR,m
31,6,1.0,2,VR,m
31,7,1.0,2,VR,m
31,8,1.0,2,VR,m
31,9,1.0,2,VR,m
31,10,1.0,2,VR,m
31,11,1.0,3,VR,m
31,12,1.0,3,VR,m
31,13,1.0,3,VR,m
31,14,1.0,3,VR,m
31,15,1.0,3,VR,m
31,16,1.0,4,VR,m
31,17,1.0,4,VR,m
31,18,1.0,4,VR,m
31,19,8.0,4,VR,m
31,20,1.0,4,VR,m
32,1,1.0,1,VR,m
32,2,2.0,1,VR,m
32,3,2.0,1,VR,m
32,4,1.0,1,VR,m
32,5,1.0,1,VR,m
32,6,1.0,2,VR,m
32,7,1.0,2,VR,m
32,8,1.0,2,VR,m
32,9,1.0,2,VR,m
32,10,1.0,2,VR,m
32,11,4.0,3,VR,m
32,12,1.0,3,VR,m
32,13,1.0,3,VR,m
32,14,1.0,3,VR,m
32,15,1.0,3,VR,m
33,1,1.0,1,VR,m
33,2,1.0,1,VR,m
33,3,1.0,1,VR,m
33,4,1.0,1,VR,m
33,5,2.0,1,VR,m
33,6,1.0,2,VR,m
33,7,1.0,2,VR,m
33,8,1.0,2,VR,m
33,9,1.0,2,VR,m
33,10,1.0,2,VR,m
33,11,2.0,3,VR,m
33,12,1.0,3,VR,m
33,13,1.0,3,VR,m
33,14,1.0,3,VR,m
33,15,1.0,3,VR,m
33,16,2.0,4,VR,m
33,17,4.0,4,VR,m
33,18,3.0,4,VR,m
33,19,2.0,4,VR,m
33,20,1.0,4,VR,m
34,1,1.0,4,VR,w
34,2,1.0,4,VR,w
34,3,1.0,4,VR,w
34,4,1.0,4,VR,w
34,5,1.0,4,VR,w
35,1,1.0,2,VR,m
35,2,1.0,2,VR,m
35,3,1.0,2,VR,m
35,4,3.0,2,VR,m
35,5,1.0,2,VR,m
35,6,1.0,3,VR,m
35,7,1.0,3,VR,m
35,8,1.0,3,VR,m
35,9,4.0,3,VR,m
35,10,1.0,3,VR,m
35,11,1.0,4,VR,m
35,12,1.0,4,VR,m
35,13,1.0,4,VR,m
35,14,2.0,4,VR,m
35,15,1.0,4,VR,m
36,1,1.0,1,VR,m
36,2,2.0,1,VR,m
36,3,1.0,1,VR,m
36,4,1.0,1,VR,m
36,5,1.0,1,VR,m
36,6,1.0,2,VR,m
36,7,1.0,2,VR,m
36,8,1.0,2,VR,m
36,9,1.0,2,VR,m
36,10,1.0,2,VR,m
36,11,1.0,3,VR,m
36,12,1.0,3,VR,m
36,13,1.0,3,VR,m
36,14,1.0,3,VR,m
36,15,1.0,3,VR,m
36,16,3.0,4,VR,m
36,17,2.0,4,VR,m
36,18,1.0,4,VR,m
36,19,2.0,4,VR,m
36,20,1.0,4,VR,m
37,1,1.0,1,VR,m
37,2,1.0,1,VR,m
37,3,1.0,1,VR,m
37,4,1.0,1,VR,m
37,5,1.0,1,VR,m
37,6,1.0,2,VR,m
37,7,1.0,2,VR,m
37,8,2.0,2,VR,m
37,9,1.0,2,VR,m
37,10,1.0,2,VR,m
37,11,1.0,3,VR,m
37,12,1.0,3,VR,m
37,13,1.0,3,VR,m
37,14,1.0,3,VR,m
37,15,2.0,3,VR,m
37,16,1.0,4,VR,m
37,17,1.0,4,VR,m
37,18,2.0,4,VR,m
37,19,3.0,4,VR,m
37,20,1.0,4,VR,m
38,1,2.0,1,VR,m
38,2,1.0,1,VR,m
38,3,1.0,1,VR,m
38,4,1.0,1,VR,m
38,5,2.0,1,VR,m
38,6,2.0,2,VR,m
38,7,2.0,2,VR,m
38,8,1.0,2,VR,m
38,9,1.0,2,VR,m
38,10,1.0,2,VR,m
38,11,1.0,4,VR,m
38,12,2.0,4,VR,m
38,13,1.0,4,VR,m
38,14,2.0,4,VR,m
38,15,1.0,4,VR,m
39,1,1.0,2,VR,m
39,2,1.0,2,VR,m
39,3,1.0,2,VR,m
39,4,1.0,2,VR,m
39,5,1.0,2,VR,m
39,6,2.0,3,VR,m
39,7,1.0,3,VR,m
39,8,1.0,4,VR,m
39,9,1.0,4,VR,m
39,10,1.0,4,VR,m
39,11,1.0,4,VR,m
39,12,2.0,4,VR,m
40,1,1.0,2,VR,m
40,2,1.0,2,VR,m
40,3,1.0,2,VR,m
40,4,1.0,2,VR,m
40,5,1.0,2,VR,m
40,6,1.0,3,VR,m
40,7,1.0,3,VR,m
40,8,1.0,3,VR,m
40,9,1.0,3,VR,m
40,10,1.0,3,VR,m
40,11,1.0,4,VR,m
40,12,1.0,4,VR,m
40,13,1.0,4,VR,m
40,14,3.0,4,VR,m
40,15,1.0,4,VR,m
41,1,2.0,1,VR,w
41,2,2.0,1,VR,w
41,3,1.0,1,VR,w
41,4,1.0,1,VR,w
41,5,1.0,1,VR,w
41,6,1.0,2,VR,w
41,7,2.0,2,VR,w
41,8,1.0,2,VR,w
41,9,4.0,2,VR,w
41,10,1.0,2,VR,w
41,11,1.0,3,VR,w
41,12,2.0,3,VR,w
41,13,2.0,3,VR,w
41,14,2.0,4,VR,w
41,15,1.0,4,VR,w
41,16,1.0,4,VR,w
41,17,2.0,4,VR,w
41,18,2.0,4,VR,w
42,1,1.0,1,VR,m
42,2,1.0,1,VR,m
42,3,1.0,1,VR,m
42,4,1.0,1,VR,m
42,5,1.0,1,VR,m
42,6,1.0,3,VR,m
42,7,1.0,3,VR,m
42,8,1.0,3,VR,m
42,9,1.0,3,VR,m
42,10,2.0,3,VR,m
42,11,1.0,4,VR,m
42,12,1.0,4,VR,m
42,13,1.0,4,VR,m
42,14,1.0,4,VR,m
42,15,1.0,4,VR,m
43,1,1.0,2,VR,m
43,2,1.0,2,VR,m
43,3,1.0,2,VR,m
43,4,2.0,2,VR,m
43,5,2.0,2,VR,m
43,6,2.0,3,VR,m
43,7,2.0,3,VR,m
43,8,2.0,3,VR,m
43,9,3.0,3,VR,m
43,10,2.0,3,VR,m
43,11,1.0,4,VR,m
43,12,2.0,4,VR,m
43,13,1.0,4,VR,m
43,14,1.0,4,VR,m
43,15,1.0,4,VR,m
44,1,1.0,1,VR,m
44,2,1.0,1,VR,m
44,3,1.0,1,VR,m
44,4,1.0,1,VR,m
44,5,1.0,1,VR,m
44,6,1.0,2,VR,m
44,7,1.0,2,VR,m
44,8,1.0,2,VR,m
44,9,1.0,2,VR,m
44,10,1.0,2,VR,m
44,11,1.0,3,VR,m
44,12,1.0,3,VR,m
44,13,1.0,3,VR,m
44,14,1.0,3,VR,m
44,15,1.0,3,VR,m
44,16,1.0,4,VR,m
44,17,2.0,4,VR,m
44,18,1.0,4,VR,m
44,19,3.0,4,VR,m
44,20,1.0,4,VR,m
45,1,1.0,1,VR,w
45,2,0.0,2,VR,w
45,3,2.0,3,VR,w
45,4,1.0,3,VR,w
45,5,1.0,3,VR,w
45,6,1.0,3,VR,w
45,7,1.0,3,VR,w
45,8,1.0,4,VR,w
45,9,1.0,4,VR,w
45,10,1.0,4,VR,w
45,11,1.0,4,VR,w
46,1,1.0,1,VR,m
46,2,2.0,1,VR,m
46,3,2.0,1,VR,m
46,4,1.0,1,VR,m
46,5,1.0,1,VR,m
46,6,1.0,2,VR,m
46,7,1.0,2,VR,m
46,8,2.0,2,VR,m
46,9,3.0,2,VR,m
46,10,1.0,2,VR,m
46,11,2.0,3,VR,m
46,12,2.0,3,VR,m
46,13,1.0,3,VR,m
46,14,1.0,3,VR,m
46,15,1.0,3,VR,m
47,1,2.0,1,VR,m
47,2,2.0,1,VR,m
47,3,2.0,1,VR,m
47,4,1.0,1,VR,m
47,5,1.0,1,VR,m
47,6,2.0,2,VR,m
47,7,2.0,2,VR,m
47,8,2.0,2,VR,m
47,9,4.0,2,VR,m
47,10,5.0,2,VR,m
47,11,1.0,3,VR,m
47,12,1.0,3,VR,m
47,13,1.0,3,VR,m
47,14,5.0,3,VR,m
47,15,2.0,3,VR,m
48,1,1.0,1,VR,w
48,2,1.0,1,VR,w
48,3,1.0,2,VR,w
48,4,1.0,2,VR,w
48,5,1.0,3,VR,w
48,6,1.0,3,VR,w
48,7,2.0,4,VR,w
48,8,1.0,4,VR,w
48,9,1.0,4,VR,w
48,10,2.0,4,VR,w
48,11,1.0,4,VR,w
49,1,2.0,1,VR,m
49,2,1.0,1,VR,m
49,3,1.0,1,VR,m
49,4,1.0,1,VR,m
49,5,1.0,1,VR,m
49,6,1.0,2,VR,m
49,7,1.0,2,VR,m
49,8,1.0,2,VR,m
49,9,1.0,2,VR,m
49,10,2.0,2,VR,m
49,11,1.0,3,VR,m
49,12,1.0,3,VR,m
49,13,1.0,3,VR,m
49,14,1.0,3,VR,m
50,1,1.0,1,VR,m
50,2,1.0,1,VR,m
50,3,1.0,1,VR,m
50,4,1.0,1,VR,m
50,5,2.0,1,VR,m
50,6,1.0,2,VR,m
50,7,1.0,2,VR,m
50,8,2.0,2,VR,m
50,9,1.0,2,VR,m
50,10,1.0,2,VR,m
50,11,1.0,3,VR,m
50,12,1.0,3,VR,m
50,13,1.0,3,VR,m
50,14,1.0,3,VR,m
50,15,2.0,3,VR,m
51,1,1.0,1,VR,w
51,2,1.0,1,VR,w
51,3,1.0,1,VR,w
51,4,1.0,1,VR,w
51,5,1.0,1,VR,w
51,6,2.0,2,VR,w
51,7,2.0,2,VR,w
51,8,2.0,2,VR,w
51,9,2.0,2,VR,w
51,10,5.0,2,VR,w
51,11,2.0,3,VR,w
51,12,3.0,3,VR,w
51,13,4.0,3,VR,w
51,14,2.0,3,VR,w
51,15,2.0,3,VR,w
51,16,3.0,4,VR,w
51,17,1.0,4,VR,w
51,18,1.0,4,VR,w
51,19,3.0,4,VR,w
51,20,3.0,4,VR,w
52,1,1.0,3,VR,w
52,2,1.0,3,VR,w
52,3,1.0,3,VR,w
52,4,1.0,3,VR,w
52,5,3.0,3,VR,w
52,6,1.0,4,VR,w
52,7,1.0,4,VR,w
52,8,1.0,4,VR,w
52,9,2.0,4,VR,w
52,10,2.0,4,VR,w
53,1,0.0,1,VR,m
53,2,1.0,2,VR,m
53,3,1.0,2,VR,m
53,4,1.0,2,VR,m
53,5,1.0,2,VR,m
53,6,1.0,3,VR,m
53,7,1.0,3,VR,m
53,8,1.0,3,VR,m
53,9,1.0,4,VR,m
53,10,1.0,4,VR,m
53,11,1.0,4,VR,m
53,12,1.0,4,VR,m
54,1,1.0,2,VR,m
54,2,1.0,2,VR,m
54,3,1.0,2,VR,m
54,4,1.0,2,VR,m
54,5,2.0,2,VR,m
54,6,1.0,3,VR,m
54,7,1.0,3,VR,m
54,8,1.0,3,VR,m
54,9,4.0,3,VR,m
54,10,1.0,3,VR,m
54,11,1.0,4,VR,m
54,12,3.0,4,VR,m
54,13,4.0,4,VR,m
54,14,3.0,4,VR,m
54,15,2.0,4,VR,m
55,1,2.0,1,VR,w
55,2,3.0,1,VR,w
55,3,1.0,1,VR,w
55,4,2.0,1,VR,w
55,5,1.0,1,VR,w
55,6,1.0,2,VR,w
55,7,1.0,2,VR,w
55,8,1.0,2,VR,w
55,9,1.0,2,VR,w
55,10,1.0,2,VR,w
55,11,1.0,3,VR,w
55,12,1.0,3,VR,w
55,13,2.0,3,VR,w
55,14,2.0,3,VR,w
55,15,1.0,3,VR,w
55,16,1.0,4,VR,w
55,17,1.0,4,VR,w
55,18,2.0,4,VR,w
55,19,1.0,4,VR,w
55,20,2.0,4,VR,w
56,1,1.0,1,VR,w
56,2,1.0,1,VR,w
56,3,1.0,2,VR,w
56,4,1.0,2,VR,w
56,5,2.0,2,VR,w
56,6,1.0,2,VR,w
56,7,1.0,2,VR,w
56,8,2.0,3,VR,w
56,9,1.0,3,VR,w
56,10,2.0,3,VR,w
56,11,1.0,3,VR,w
56,12,2.0,3,VR,w
57,1,1.0,1,VR,m
57,2,1.0,1,VR,m
57,3,1.0,1,VR,m
57,4,1.0,1,VR,m
57,5,1.0,1,VR,m
57,6,2.0,2,VR,m
57,7,1.0,2,VR,m
57,8,2.0,2,VR,m
57,9,1.0,2,VR,m
57,10,1.0,2,VR,m
57,11,1.0,3,VR,m
57,12,1.0,3,VR,m
57,13,1.0,3,VR,m
57,14,1.0,3,VR,m
57,15,2.0,3,VR,m
57,16,1.0,4,VR,m
57,17,1.0,4,VR,m
57,18,1.0,4,VR,m
57,19,1.0,4,VR,m
57,20,1.0,4,VR,m
58,1,1.0,1,VR,w
58,2,1.0,1,VR,w
58,3,1.0,1,VR,w
58,4,1.0,1,VR,w
58,5,1.0,1,VR,w
58,6,1.0,2,VR,w
58,7,2.0,2,VR,w
58,8,2.0,2,VR,w
58,9,1.0,2,VR,w
58,10,1.0,2,VR,w
59,1,1.0,1,VR,m
59,2,1.0,1,VR,m
59,3,1.0,1,VR,m
59,4,1.0,1,VR,m
59,5,2.0,1,VR,m
59,6,1.0,2,VR,m
59,7,1.0,2,VR,m
59,8,1.0,2,VR,m
59,9,1.0,2,VR,m
59,10,2.0,2,VR,m
59,11,2.0,4,VR,m
59,12,1.0,4,VR,m
59,13,1.0,4,VR,m
59,14,1.0,4,VR,m
60,1,1.0,1,VR,m
60,2,1.0,1,VR,m
60,3,1.0,1,VR,m
60,4,2.0,1,VR,m
60,5,1.0,1,VR,m
60,6,3.0,2,VR,m
60,7,1.0,2,VR,m
60,8,2.0,2,VR,m
60,9,2.0,2,VR,m
60,10,1.0,2,VR,m
60,11,1.0,3,VR,m
60,12,1.0,3,VR,m
60,13,1.0,3,VR,m
60,14,2.0,3,VR,m
60,15,2.0,3,VR,m
60,16,1.0,4,VR,m
60,17,2.0,4,VR,m
60,18,1.0,4,VR,m
60,19,2.0,4,VR,m
